ID_SITE|LONG_IDENTIF|LAT_IDENTIF|DATEDEBUT|ESPECE|NBMALES|NBFEMELLES|NBPARE|NBNULLIPARE|NBGORGEES|NBINDIV|NBINDETER
01PL3|5.1|46.09|6/14/2010|Culicoides sp.|0|0|0|0|0|0|0
01PL3|5.1|46.09|7/12/2010|fascipennis|0|20|18|2|0|20|0
01PL3|5.1|46.09|7/12/2010|festivipennis|1|3|1|2|0|4|0
01PL3|5.1|46.09|7/12/2010|lupicaris|0|5|2|3|0|5|0
01PL3|5.1|46.09|7/12/2010|newsteadi|0|8|6|2|0|8|0
01PL3|5.1|46.09|7/12/2010|obsoletus/scoticus|0|1206|687|495|0|1206|24
01PL3|5.1|46.09|7/12/2010|obsoletus s.st|27|0|0|0|0|27|0
01PL3|5.1|46.09|7/12/2010|poperinghensis|0|4|4|0|0|4|0
01PL3|5.1|46.09|7/12/2010|punctatus|2|65|37|28|0|67|0
01PL3|5.1|46.09|7/12/2010|scoticus s.st|1|0|0|0|0|1|0
01PL3|5.1|46.09|8/9/2010|alazanicus|0|1|0|1|0|1|0
01PL3|5.1|46.09|8/9/2010|chiopterus|0|13|13|0|0|13|0
01PL3|5.1|46.09|8/9/2010|fascipennis|0|1|1|0|0|1|0
01PL3|5.1|46.09|8/9/2010|festivipennis|1|2|1|1|0|3|0
01PL3|5.1|46.09|8/9/2010|newsteadi|0|1|1|0|0|1|0
01PL3|5.1|46.09|8/9/2010|obsoletus/scoticus|0|691|409|282|0|691|0
01PL3|5.1|46.09|8/9/2010|obsoletus s.st|48|0|0|0|0|48|0
01PL3|5.1|46.09|8/9/2010|punctatus|1|23|22|1|0|24|0
01PL3|5.1|46.09|8/9/2010|salinarius|0|1|1|0|0|1|0
01PL3|5.1|46.09|9/6/2010|chiopterus|0|2|2|0|0|2|0
01PL3|5.1|46.09|9/6/2010|fascipennis|0|4|0|4|0|4|0
01PL3|5.1|46.09|9/6/2010|festivipennis|0|1|1|0|0|1|0
01PL3|5.1|46.09|9/6/2010|kibunensis|0|1|0|1|0|1|0
01PL3|5.1|46.09|9/6/2010|lupicaris|0|2|2|0|0|2|0
01PL3|5.1|46.09|9/6/2010|newsteadi|0|4|1|3|0|4|0
01PL3|5.1|46.09|9/6/2010|obsoletus/scoticus|3|365|257|108|0|368|0
01PL3|5.1|46.09|9/6/2010|obsoletus s.st|42|0|0|0|0|42|0
01PL3|5.1|46.09|9/6/2010|odiatus|0|2|1|1|0|2|0
01PL3|5.1|46.09|9/6/2010|punctatus|3|11|9|2|0|14|0
01PL4|5.56|46.17|10/15/2012|Culicoides sp.|0|0|0|0|0|0|0
01PL4|5.56|46.17|10/3/2011|chiopterus|0|15|15|0|0|15|0
01PL4|5.56|46.17|10/3/2011|dewulfi|0|74|37|29|4|74|4
01PL4|5.56|46.17|10/3/2011|festivipennis|0|7|7|0|0|7|0
01PL4|5.56|46.17|10/3/2011|obsoletus/scoticus|4|1937|807|1115|0|1941|15
01PL4|5.56|46.17|10/3/2011|pulicaris|0|22|11|11|0|22|0
01PL4|5.56|46.17|10/4/2010|chiopterus|0|15|15|0|0|15|0
01PL4|5.56|46.17|10/4/2010|dewulfi|0|15|15|0|0|15|0
01PL4|5.56|46.17|10/4/2010|obsoletus/scoticus|0|3042|975|2067|0|3042|0
01PL4|5.56|46.17|10/4/2010|obsoletus s.st|66|0|0|0|0|66|0
01PL4|5.56|46.17|10/4/2010|pulicaris|3|30|15|12|0|33|3
01PL4|5.56|46.17|10/4/2010|punctatus|9|6|6|0|0|15|0
01PL4|5.56|46.17|10/4/2010|scoticus s.st|87|0|0|0|0|87|0
01PL4|5.56|46.17|1/10/2011|Culicoides sp.|0|0|0|0|0|0|0
01PL4|5.56|46.17|1/11/2010|Culicoides sp.|0|0|0|0|0|0|0
01PL4|5.56|46.17|11/12/2012|Culicoides sp.|0|0|0|0|0|0|0
01PL4|5.56|46.17|11/14/2011|obsoletus/scoticus|0|3|2|1|0|3|0
01PL4|5.56|46.17|11/15/2010|obsoletus/scoticus|0|1|1|0|0|1|0
01PL4|5.56|46.17|11/19/2012|Culicoides sp.|0|0|0|0|0|0|0
01PL4|5.56|46.17|11/21/2011|chiopterus|0|1|1|0|0|1|0
01PL4|5.56|46.17|11/21/2011|obsoletus/scoticus|0|47|33|11|0|47|3
01PL4|5.56|46.17|11/2/2010|chiopterus|0|1|1|0|0|1|0
01PL4|5.56|46.17|11/2/2010|obsoletus/scoticus|0|48|40|7|0|48|1
01PL4|5.56|46.17|11/2/2011|chiopterus|11|27|27|0|0|38|0
01PL4|5.56|46.17|11/2/2011|dewulfi|3|26|21|5|0|29|0
01PL4|5.56|46.17|11/2/2011|lupicaris|3|0|0|0|0|3|0
01PL4|5.56|46.17|11/2/2011|obsoletus/scoticus|11|384|213|160|11|395|0
01PL4|5.56|46.17|11/22/2010|Culicoides sp.|0|0|0|0|0|0|0
01PL4|5.56|46.17|11/26/2012|obsoletus/scoticus|0|4|3|1|0|4|0
01PL4|5.56|46.17|11/28/2011|Culicoides sp.|0|0|0|0|0|0|0
01PL4|5.56|46.17|11/29/2010|Culicoides sp.|0|0|0|0|0|0|0
01PL4|5.56|46.17|11/5/2012|obsoletus/scoticus|0|14|6|4|0|14|4
01PL4|5.56|46.17|11/7/2011|chiopterus|2|29|29|0|0|31|0
01PL4|5.56|46.17|11/7/2011|dewulfi|0|24|22|1|0|24|1
01PL4|5.56|46.17|11/7/2011|obsoletus/scoticus|1|313|201|102|3|314|7
01PL4|5.56|46.17|11/7/2011|pulicaris|2|6|4|2|0|8|0
01PL4|5.56|46.17|12/10/2012|Culicoides sp.|0|0|0|0|0|0|0
01PL4|5.56|46.17|12/12/2011|Culicoides sp.|0|0|0|0|0|0|0
01PL4|5.56|46.17|12/13/2010|Culicoides sp.|0|0|0|0|0|0|0
01PL4|5.56|46.17|12/17/2012|Culicoides sp.|0|0|0|0|0|0|0
01PL4|5.56|46.17|12/19/2011|Culicoides sp.|0|0|0|0|0|0|0
01PL4|5.56|46.17|1/23/2012|Culicoides sp.|0|0|0|0|0|0|0
01PL4|5.56|46.17|12/3/2012|obsoletus/scoticus|0|1|1|0|0|1|0
01PL4|5.56|46.17|12/5/2011|Culicoides sp.|0|0|0|0|0|0|0
01PL4|5.56|46.17|12/6/2010|obsoletus/scoticus|0|2|1|1|0|2|0
01PL4|5.56|46.17|2/14/2011|Culicoides sp.|0|0|0|0|0|0|0
01PL4|5.56|46.17|2/15/2010|Culicoides sp.|0|0|0|0|0|0|0
01PL4|5.56|46.17|2/20/2012|Culicoides sp.|0|0|0|0|0|0|0
01PL4|5.56|46.17|2/21/2011|Culicoides sp.|0|0|0|0|0|0|0
01PL4|5.56|46.17|2/22/2010|Culicoides sp.|0|0|0|0|0|0|0
01PL4|5.56|46.17|2/27/2012|Culicoides sp.|0|0|0|0|0|0|0
01PL4|5.56|46.17|2/28/2011|Culicoides sp.|0|0|0|0|0|0|0
01PL4|5.56|46.17|3/1/2010|Culicoides sp.|0|0|0|0|0|0|0
01PL4|5.56|46.17|3/12/2012|obsoletus/scoticus|0|3|0|3|0|3|0
01PL4|5.56|46.17|3/14/2011|obsoletus/scoticus|0|6|0|6|0|6|0
01PL4|5.56|46.17|3/15/2010|Culicoides sp.|0|0|0|0|0|0|0
01PL4|5.56|46.17|3/19/2012|Culicoides sp.|0|0|0|0|0|0|0
01PL4|5.56|46.17|3/21/2011|Culicoides sp.|0|0|0|0|0|0|0
01PL4|5.56|46.17|3/22/2010|Culicoides sp.|0|0|0|0|0|0|0
01PL4|5.56|46.17|3/26/2012|obsoletus/scoticus|0|51|0|48|2|51|1
01PL4|5.56|46.17|3/28/2011|obsoletus/scoticus|2|50|1|41|5|52|3
01PL4|5.56|46.17|3/28/2011|scoticus s.st|1|0|0|0|0|1|0
01PL4|5.56|46.17|3/29/2010|obsoletus/scoticus|0|3|0|3|0|3|0
01PL4|5.56|46.17|3/5/2012|Culicoides sp.|0|0|0|0|0|0|0
01PL4|5.56|46.17|3/7/2011|Culicoides sp.|0|0|0|0|0|0|0
01PL4|5.56|46.17|3/8/2010|Culicoides sp.|0|0|0|0|0|0|0
01PL4|5.56|46.17|4/10/2012|obsoletus/scoticus|1|28|6|21|0|29|1
01PL4|5.56|46.17|4/10/2012|pulicaris|0|1|0|1|0|1|0
01PL4|5.56|46.17|4/11/2011|chiopterus|0|154|146|0|8|154|0
01PL4|5.56|46.17|4/11/2011|dewulfi|8|16|8|8|0|24|0
01PL4|5.56|46.17|4/11/2011|obsoletus/scoticus|54|5014|2921|1740|284|5068|69
01PL4|5.56|46.17|4/11/2011|punctatus|0|23|15|8|0|23|0
01PL4|5.56|46.17|4/11/2011|scoticus s.st|15|0|0|0|0|15|0
01PL4|5.56|46.17|4/12/2010|Culicoides sp.|0|0|0|0|0|0|0
01PL4|5.56|46.17|4/16/2012|Culicoides sp.|0|0|0|0|0|0|0
01PL4|5.56|46.17|4/18/2011|chiopterus|0|6|6|0|0|6|0
01PL4|5.56|46.17|4/18/2011|dewulfi|0|6|6|0|0|6|0
01PL4|5.56|46.17|4/18/2011|obsoletus/scoticus|14|943|862|64|0|957|17
01PL4|5.56|46.17|4/19/2010|chiopterus|0|10|10|0|0|10|0
01PL4|5.56|46.17|4/19/2010|lupicaris|0|4|0|4|0|4|0
01PL4|5.56|46.17|4/19/2010|obsoletus/scoticus|0|387|164|223|0|387|0
01PL4|5.56|46.17|4/19/2010|obsoletus s.st|21|0|0|0|0|21|0
01PL4|5.56|46.17|4/19/2010|pulicaris|0|2|0|2|0|2|0
01PL4|5.56|46.17|4/19/2010|scoticus s.st|3|0|0|0|0|3|0
01PL4|5.56|46.17|4/2/2012|chiopterus|6|27|25|2|0|33|0
01PL4|5.56|46.17|4/2/2012|obsoletus/scoticus|3|159|9|150|0|162|0
01PL4|5.56|46.17|4/2/2012|pulicaris|0|2|0|2|0|2|0
01PL4|5.56|46.17|4/2/2012|scoticus s.st|1|0|0|0|0|1|0
01PL4|5.56|46.17|4/26/2010|chiopterus|0|4|4|0|0|4|0
01PL4|5.56|46.17|4/26/2010|dewulfi|4|0|0|0|0|4|0
01PL4|5.56|46.17|4/26/2010|obsoletus/scoticus|0|3800|3520|280|0|3800|0
01PL4|5.56|46.17|4/26/2010|obsoletus s.st|32|0|0|0|0|32|0
01PL4|5.56|46.17|4/26/2010|pulicaris|0|24|4|20|0|24|0
01PL4|5.56|46.17|4/26/2010|punctatus|0|64|64|0|0|64|0
01PL4|5.56|46.17|4/26/2010|scoticus s.st|4|0|0|0|0|4|0
01PL4|5.56|46.17|4/26/2011|chiopterus|3|51|48|3|0|54|0
01PL4|5.56|46.17|4/26/2011|dewulfi|3|232|104|125|0|235|3
01PL4|5.56|46.17|4/26/2011|lupicaris|0|16|5|11|0|16|0
01PL4|5.56|46.17|4/26/2011|obsoletus/scoticus|5|1579|931|597|3|1584|48
01PL4|5.56|46.17|4/26/2011|pallidicornis|0|3|0|3|0|3|0
01PL4|5.56|46.17|4/26/2011|pulicaris|0|16|13|3|0|16|0
01PL4|5.56|46.17|4/26/2011|punctatus|0|16|8|8|0|16|0
01PL4|5.56|46.17|4/4/2011|chiopterus|0|13|13|0|0|13|0
01PL4|5.56|46.17|4/4/2011|obsoletus/scoticus|1|110|24|77|2|111|7
01PL4|5.56|46.17|4/4/2011|pulicaris|0|2|0|2|0|2|0
01PL4|5.56|46.17|4/4/2011|scoticus s.st|3|0|0|0|0|3|0
01PL4|5.56|46.17|4/6/2010|obsoletus/scoticus|0|55|6|49|0|55|0
01PL4|5.56|46.17|4/6/2010|obsoletus s.st|3|0|0|0|0|3|0
01PL4|5.56|46.17|5/10/2010|chiopterus|20|160|160|0|0|180|0
01PL4|5.56|46.17|5/10/2010|dewulfi|10|0|0|0|0|10|0
01PL4|5.56|46.17|5/10/2010|obsoletus/scoticus|0|8350|4700|3650|0|8350|0
01PL4|5.56|46.17|5/10/2010|obsoletus s.st|60|0|0|0|0|60|0
01PL4|5.56|46.17|5/10/2010|pictipennis|10|0|0|0|0|10|0
01PL4|5.56|46.17|5/10/2010|pulicaris|0|30|20|10|0|30|0
01PL4|5.56|46.17|5/10/2010|punctatus|0|40|20|20|0|40|0
01PL4|5.56|46.17|5/21/2012|chiopterus|0|1|1|0|0|1|0
01PL4|5.56|46.17|5/21/2012|obsoletus/scoticus|1|314|246|63|0|315|5
01PL4|5.56|46.17|5/9/2011|chiopterus|0|57|57|0|0|57|0
01PL4|5.56|46.17|5/9/2011|dewulfi|0|57|57|0|0|57|0
01PL4|5.56|46.17|5/9/2011|obsoletus/scoticus|14|5733|3397|2236|57|5747|43
01PL4|5.56|46.17|5/9/2011|pulicaris|0|86|86|0|0|86|0
01PL4|5.56|46.17|5/9/2011|punctatus|0|14|14|0|0|14|0
01PL4|5.56|46.17|5/9/2011|vexans|0|14|14|0|0|14|0
01PL4|5.56|46.17|6/14/2010|brunnicans|0|2|2|0|0|2|0
01PL4|5.56|46.17|6/14/2010|chiopterus|2|20|20|0|0|22|0
01PL4|5.56|46.17|6/14/2010|dendriticus|0|3|3|0|0|3|0
01PL4|5.56|46.17|6/14/2010|festivipennis|1|25|20|3|0|26|2
01PL4|5.56|46.17|6/14/2010|nubeculosus|0|1|1|0|0|1|0
01PL4|5.56|46.17|6/14/2010|obsoletus/scoticus|0|485|368|117|0|485|0
01PL4|5.56|46.17|6/14/2010|obsoletus s.st|11|0|0|0|0|11|0
01PL4|5.56|46.17|6/14/2010|odiatus|0|25|22|3|0|25|0
01PL4|5.56|46.17|6/14/2010|pictipennis|0|1|1|0|0|1|0
01PL4|5.56|46.17|6/14/2010|poperinghensis|0|1|1|0|0|1|0
01PL4|5.56|46.17|6/14/2010|pulicaris|1|7|6|1|0|8|0
01PL4|5.56|46.17|6/14/2010|punctatus|0|8|7|1|0|8|0
01PL4|5.56|46.17|6/14/2010|salinarius|0|1|1|0|0|1|0
01PL4|5.56|46.17|6/14/2010|segnis|0|2|2|0|0|2|0
01PL4|5.56|46.17|6/20/2012|nubeculosus|0|13|13|0|0|13|0
01PL4|5.56|46.17|6/20/2012|obsoletus/scoticus|0|1488|1238|250|0|1488|0
01PL4|5.56|46.17|6/20/2012|obsoletus s.st|40|0|0|0|0|40|0
01PL4|5.56|46.17|6/6/2011|begueti|0|7|7|0|0|7|0
01PL4|5.56|46.17|6/6/2011|brunnicans|0|7|7|0|0|7|0
01PL4|5.56|46.17|6/6/2011|chiopterus|0|14|14|0|0|14|0
01PL4|5.56|46.17|6/6/2011|dewulfi|0|7|0|7|0|7|0
01PL4|5.56|46.17|6/6/2011|festivipennis|7|14|14|0|0|21|0
01PL4|5.56|46.17|6/6/2011|obsoletus/scoticus|0|448|210|231|7|448|0
01PL4|5.56|46.17|6/6/2011|pulicaris|0|7|7|0|0|7|0
01PL4|5.56|46.17|6/6/2011|punctatus|0|7|7|0|0|7|0
01PL4|5.56|46.17|7/12/2010|chiopterus|4|4|4|0|0|8|0
01PL4|5.56|46.17|7/12/2010|festivipennis|0|16|12|4|0|16|0
01PL4|5.56|46.17|7/12/2010|obsoletus/scoticus|0|1680|1000|668|0|1680|12
01PL4|5.56|46.17|7/12/2010|odiatus|0|20|20|0|0|20|0
01PL4|5.56|46.17|7/12/2010|parroti|0|3|3|0|0|3|0
01PL4|5.56|46.17|7/12/2010|poperinghensis|0|8|8|0|0|8|0
01PL4|5.56|46.17|7/12/2010|punctatus|3|32|24|8|0|35|0
01PL4|5.56|46.17|7/16/2012|chiopterus|0|2|1|1|0|2|0
01PL4|5.56|46.17|7/16/2012|clastrieri|0|2|1|0|0|2|1
01PL4|5.56|46.17|7/16/2012|kibunensis|0|2|2|0|0|2|0
01PL4|5.56|46.17|7/16/2012|obsoletus/scoticus|0|101|88|10|0|101|3
01PL4|5.56|46.17|7/16/2012|obsoletus s.st|1|0|0|0|0|1|0
01PL4|5.56|46.17|7/16/2012|pulicaris|0|1|1|0|0|1|0
01PL4|5.56|46.17|7/4/2011|chiopterus|0|11|11|0|0|11|0
01PL4|5.56|46.17|7/4/2011|festivipennis|0|5|5|0|0|5|0
01PL4|5.56|46.17|7/4/2011|obsoletus/scoticus|0|298|176|117|0|298|5
01PL4|5.56|46.17|7/4/2011|pulicaris|0|16|11|5|0|16|0
01PL4|5.56|46.17|7/4/2011|punctatus|0|5|0|5|0|5|0
01PL4|5.56|46.17|8/1/2011|achrayi|0|6|6|0|0|6|0
01PL4|5.56|46.17|8/1/2011|begueti|0|6|6|0|0|6|0
01PL4|5.56|46.17|8/1/2011|nubeculosus|0|6|6|0|0|6|0
01PL4|5.56|46.17|8/1/2011|obsoletus/scoticus|6|607|306|295|6|613|0
01PL4|5.56|46.17|8/1/2011|pulicaris|0|6|6|0|0|6|0
01PL4|5.56|46.17|8/1/2011|punctatus|6|6|6|0|0|12|0
01PL4|5.56|46.17|8/13/2012|chiopterus|0|1|1|0|0|1|0
01PL4|5.56|46.17|8/13/2012|dewulfi|0|1|1|0|0|1|0
01PL4|5.56|46.17|8/13/2012|festivipennis|0|3|3|0|0|3|0
01PL4|5.56|46.17|8/13/2012|nubeculosus|2|0|0|0|0|2|0
01PL4|5.56|46.17|8/13/2012|obsoletus/scoticus|0|70|59|10|0|70|1
01PL4|5.56|46.17|8/13/2012|obsoletus s.st|4|0|0|0|0|4|0
01PL4|5.56|46.17|8/13/2012|pulicaris|0|2|2|0|0|2|0
01PL4|5.56|46.17|8/13/2012|punctatus|0|2|2|0|0|2|0
01PL4|5.56|46.17|8/9/2010|cataneii/gejgelensis|0|1|1|0|0|1|0
01PL4|5.56|46.17|8/9/2010|chiopterus|1|5|5|0|0|6|0
01PL4|5.56|46.17|8/9/2010|dewulfi|2|0|0|0|0|2|0
01PL4|5.56|46.17|8/9/2010|festivipennis|4|48|48|0|0|52|0
01PL4|5.56|46.17|8/9/2010|kibunensis|0|50|50|0|0|50|0
01PL4|5.56|46.17|8/9/2010|nubeculosus|1|1|1|0|0|2|0
01PL4|5.56|46.17|8/9/2010|obsoletus/scoticus|0|1243|836|398|0|1243|9
01PL4|5.56|46.17|8/9/2010|obsoletus s.st|4|0|0|0|0|4|0
01PL4|5.56|46.17|8/9/2010|pulicaris|0|5|5|0|0|5|0
01PL4|5.56|46.17|8/9/2010|punctatus|1|4|2|2|0|5|0
01PL4|5.56|46.17|9/17/2012|achrayi|0|1|1|0|0|1|0
01PL4|5.56|46.17|9/17/2012|clastrieri|0|1|0|0|0|1|1
01PL4|5.56|46.17|9/17/2012|dewulfi|0|2|1|1|0|2|0
01PL4|5.56|46.17|9/17/2012|festivipennis|0|1|0|0|0|1|1
01PL4|5.56|46.17|9/17/2012|nubeculosus|1|0|0|0|0|1|0
01PL4|5.56|46.17|9/17/2012|obsoletus/scoticus|0|336|174|153|1|336|8
01PL4|5.56|46.17|9/17/2012|obsoletus s.st|3|0|0|0|0|3|0
01PL4|5.56|46.17|9/17/2012|pulicaris|1|4|2|2|0|5|0
01PL4|5.56|46.17|9/17/2012|punctatus|0|1|1|0|0|1|0
01PL4|5.56|46.17|9/5/2011|obsoletus/scoticus|2|78|52|24|0|80|2
01PL4|5.56|46.17|9/6/2010|dewulfi|4|0|0|0|0|4|0
01PL4|5.56|46.17|9/6/2010|festivipennis|0|4|4|0|0|4|0
01PL4|5.56|46.17|9/6/2010|kibunensis|0|6|6|0|0|6|0
01PL4|5.56|46.17|9/6/2010|newsteadi|0|2|2|0|0|2|0
01PL4|5.56|46.17|9/6/2010|obsoletus/scoticus|0|1928|828|1100|0|1928|0
01PL4|5.56|46.17|9/6/2010|obsoletus s.st|22|0|0|0|0|22|0
01PL4|5.56|46.17|9/6/2010|parroti|0|2|2|0|0|2|0
01PL4|5.56|46.17|9/6/2010|punctatus|4|22|12|10|0|26|0
01PL4|5.56|46.17|9/6/2010|scoticus s.st|10|0|0|0|0|10|0
01PL5|5.17|46.12|10/15/2012|chiopterus|0|1|1|0|0|1|0
01PL5|5.17|46.12|10/15/2012|punctatus|0|1|0|1|0|1|0
01PL5|5.17|46.12|11/26/2012|obsoletus/scoticus|0|4|2|2|0|4|0
01PL5|5.17|46.12|11/5/2012|obsoletus/scoticus|0|18|10|6|2|18|0
01PL5|5.17|46.12|12/10/2012|Culicoides sp.|0|0|0|0|0|0|0
01PL5|5.17|46.12|1/23/2012|Culicoides sp.|0|0|0|0|0|0|0
01PL5|5.17|46.12|12/3/2012|Culicoides sp.|0|0|0|0|0|0|0
01PL5|5.17|46.12|2/20/2012|Culicoides sp.|0|0|0|0|0|0|0
01PL5|5.17|46.12|3/12/2012|Culicoides sp.|0|0|0|0|0|0|0
01PL5|5.17|46.12|3/19/2012|Culicoides sp.|0|0|0|0|0|0|0
01PL5|5.17|46.12|3/26/2012|obsoletus/scoticus|5|7|3|4|0|12|0
01PL5|5.17|46.12|3/26/2012|punctatus|0|1|0|1|0|1|0
01PL5|5.17|46.12|3/26/2012|scoticus s.st|1|0|0|0|0|1|0
01PL5|5.17|46.12|3/5/2012|Culicoides sp.|0|0|0|0|0|0|0
01PL5|5.17|46.12|4/10/2012|chiopterus|0|1|1|0|0|1|0
01PL5|5.17|46.12|4/10/2012|obsoletus/scoticus|0|10|0|8|0|10|2
01PL5|5.17|46.12|4/16/2012|obsoletus/scoticus|0|3|0|3|0|3|0
01PL5|5.17|46.12|4/2/2012|chiopterus|0|10|10|0|0|10|0
01PL5|5.17|46.12|4/2/2012|obsoletus/scoticus|9|137|11|118|0|146|8
01PL5|5.17|46.12|4/2/2012|pulicaris|0|2|0|2|0|2|0
01PL5|5.17|46.12|4/2/2012|punctatus|0|3|1|1|0|3|1
01PL5|5.17|46.12|4/2/2012|vexans|0|1|0|1|0|1|0
01PL5|5.17|46.12|4/23/2012|Culicoides sp.|0|0|0|0|0|0|0
01PL5|5.17|46.12|7/16/2012|dewulfi|0|10|0|10|0|10|0
01PL5|5.17|46.12|7/16/2012|newsteadi|0|5|0|5|0|5|0
01PL5|5.17|46.12|7/16/2012|obsoletus/scoticus|0|165|115|50|0|165|0
01PL5|5.17|46.12|7/16/2012|obsoletus s.st|10|0|0|0|0|10|0
01PL5|5.17|46.12|8/13/2012|obsoletus/scoticus|0|37|22|15|0|37|0
01PL5|5.17|46.12|8/13/2012|obsoletus s.st|7|0|0|0|0|7|0
01PL5|5.17|46.12|8/13/2012|punctatus|0|4|0|4|0|4|0
01PL5|5.17|46.12|9/17/2012|obsoletus/scoticus|0|88|50|30|6|88|2
01PL5|5.17|46.12|9/17/2012|obsoletus s.st|8|0|0|0|0|8|0
01PL5|5.17|46.12|9/17/2012|pulicaris|0|1|1|0|0|1|0
01PL5|5.17|46.12|9/17/2012|punctatus|2|1|1|0|0|3|0
01PL5|5.17|46.12|9/17/2012|subfasciipennis|1|1|1|0|0|2|0
02PL1|3.95|49.71|10/29/2008|chiopterus|0|1|1|0|0|1|0
02PL1|3.95|49.71|10/29/2008|obsoletus/scoticus|0|1|0|1|0|1|0
02PL1|3.95|49.71|10/30/2007|deltus ?|1|0|0|0|0|1|0
02PL1|3.95|49.71|10/30/2007|obsoletus/scoticus|7|6|5|1|0|13|0
02PL1|3.95|49.71|10/8/2008|chiopterus|0|90|90|0|0|90|0
02PL1|3.95|49.71|10/8/2008|dewulfi|0|48|24|24|0|48|0
02PL1|3.95|49.71|10/8/2008|lupicaris|0|7|3|4|0|7|0
02PL1|3.95|49.71|10/8/2008|newsteadi|0|10|1|9|0|10|0
02PL1|3.95|49.71|10/8/2008|obsoletus/scoticus|0|422|194|225|0|422|0
02PL1|3.95|49.71|10/8/2008|pulicaris|0|4|3|1|0|4|0
02PL1|3.95|49.71|11/12/2007|Culicoides sp.|0|0|0|0|0|0|0
02PL1|3.95|49.71|11/20/2007|Culicoides sp.|0|0|0|0|0|0|0
02PL1|3.95|49.71|11/27/2007|Culicoides sp.|0|0|0|0|0|0|0
02PL1|3.95|49.71|11/4/2008|obsoletus/scoticus|0|8|7|1|0|8|0
02PL1|3.95|49.71|1/15/2008|Culicoides sp.|0|0|0|0|0|0|0
02PL1|3.95|49.71|12/11/2007|Culicoides sp.|0|0|0|0|0|0|0
02PL1|3.95|49.71|12/4/2007|obsoletus/scoticus|0|7|0|7|0|7|0
02PL1|3.95|49.71|12/4/2007|punctatus|0|1|1|0|0|1|0
02PL1|3.95|49.71|1/27/2009|Culicoides sp.|0|0|0|0|0|0|0
02PL1|3.95|49.71|2/12/2008|Culicoides sp.|0|0|0|0|0|0|0
02PL1|3.95|49.71|3/18/2008|Culicoides sp.|0|0|0|0|0|0|0
02PL1|3.95|49.71|3/27/2008|Culicoides sp.|0|0|0|0|0|0|0
02PL1|3.95|49.71|4/10/2007|obsoletus/scoticus|0|2|2|0|0|2|0
02PL1|3.95|49.71|4/10/2007|pulicaris|0|3|0|3|0|3|0
02PL1|3.95|49.71|4/10/2007|punctatus|0|1|1|0|0|1|0
02PL1|3.95|49.71|4/15/2008|obsoletus/scoticus|0|3|0|3|0|3|0
02PL1|3.95|49.71|4/17/2007|chiopterus|0|1|1|0|0|1|0
02PL1|3.95|49.71|4/17/2007|dewulfi|0|1|1|0|0|1|0
02PL1|3.95|49.71|4/17/2007|obsoletus/scoticus|0|25|22|3|0|25|0
02PL1|3.95|49.71|4/17/2007|pictipennis|1|2|2|0|0|3|0
02PL1|3.95|49.71|4/17/2007|pulicaris|0|3|3|0|0|3|0
02PL1|3.95|49.71|4/17/2007|punctatus|0|4|4|0|0|4|0
02PL1|3.95|49.71|4/2/2008|obsoletus/scoticus|0|15|0|15|0|15|0
02PL1|3.95|49.71|4/2/2008|obsoletus s.st|6|0|0|0|0|6|0
02PL1|3.95|49.71|4/22/2008|chiopterus|0|14|14|0|0|14|0
02PL1|3.95|49.71|4/22/2008|dewulfi|0|8|0|8|0|8|0
02PL1|3.95|49.71|4/22/2008|lupicaris|0|1|0|1|0|1|0
02PL1|3.95|49.71|4/22/2008|obsoletus/scoticus|0|223|63|156|0|223|4
02PL1|3.95|49.71|4/22/2008|pulicaris|0|2|0|2|0|2|0
02PL1|3.95|49.71|4/22/2008|punctatus|0|5|0|5|0|5|0
02PL1|3.95|49.71|4/22/2008|scoticus s.st|1|0|0|0|0|1|0
02PL1|3.95|49.71|4/24/2007|dewulfi|0|1|0|1|0|1|0
02PL1|3.95|49.71|4/24/2007|obsoletus/scoticus|0|1|0|1|0|1|0
02PL1|3.95|49.71|4/24/2007|pictipennis|0|2|2|0|0|2|0
02PL1|3.95|49.71|4/24/2007|pulicaris|0|3|3|0|0|3|0
02PL1|3.95|49.71|4/24/2007|vexans|0|1|0|1|0|1|0
02PL1|3.95|49.71|4/3/2007|Culicoides sp.|0|0|0|0|0|0|0
02PL1|3.95|49.71|4/8/2008|obsoletus/scoticus|0|8|0|8|0|8|0
02PL1|3.95|49.71|4/8/2008|obsoletus s.st|1|0|0|0|0|1|0
02PL1|3.95|49.71|5/13/2008|brunnicans|0|2|2|0|0|2|0
02PL1|3.95|49.71|5/13/2008|circumscriptus|0|3|1|2|0|3|0
02PL1|3.95|49.71|5/13/2008|Culicoides sp.|0|1|1|0|0|1|0
02PL1|3.95|49.71|5/13/2008|festivipennis|20|22|7|15|0|42|0
02PL1|3.95|49.71|5/13/2008|lupicaris|0|16|10|6|0|16|0
02PL1|3.95|49.71|5/13/2008|newsteadi|0|8|8|0|0|8|0
02PL1|3.95|49.71|5/13/2008|nubeculosus|0|2|2|0|0|2|0
02PL1|3.95|49.71|5/13/2008|obsoletus/scoticus|0|22|17|5|0|22|0
02PL1|3.95|49.71|5/13/2008|pallidicornis|0|1|1|0|0|1|0
02PL1|3.95|49.71|5/13/2008|pictipennis|1|16|12|0|0|17|0
02PL1|3.95|49.71|5/13/2008|poperinghensis|0|28|27|0|0|28|0
